GRTS_ID,frame_id
3493,302382
3509,231986
3529,287056
3534,170825
3541,297723
3573,224346
3574,248095
3593,224303
3657,244955
3686,264182
3721,252642
3749,295490
3750,280244
3765,216671
3785,282470
3829,215166
3830,239669
3849,228095
3850,219779
3881,222731
3918,184588
3942,264917
3957,260251
3977,256476
3982,142517
4006,285589
4021,245747
4041,272539
4085,245012
4105,237368
4106,251950
4121,288608
4170,215197
4174,212136
4194,206746
4201,223489
4213,270183
4233,238057
4238,173894
4262,260334
4277,267133
4297,265660
4302,150938
4326,277929
4329,274753
4341,238099
4361,222002
4389,301576
4405,277842
4422,292468
4425,245722
4426,222092
4450,193760
4489,264871
4518,284830
4533,222034
4553,274054
4581,291638
4597,214414
4661,290861
4681,241130
4710,268775
4713,234931
4725,271715
4745,264108
4773,297796
4789,223561
4814,157058
4853,225893
4854,248103
4873,227347
4898,182289
4966,267235
4981,253380
5001,261845
5006,149411
5029,305452
5030,272590
5045,251878
5061,293864
5065,290918
5109,251886
5110,241205
5129,232775
5145,284011
5190,299345
5193,221205
5194,231270
5218,209046
5225,223476
5237,266359
5257,235754
5286,256504
5301,269435
5321,267187
5326,150167
5350,273335
5365,234280
5385,214349
5429,275546
5449,249547
5474,196049
5478,258831
5513,267167
5541,303901
5542,290182
5557,212853
5577,280946
5582,167768
5605,296234
5621,216712
5622,236625
5705,234234
5734,254995
5749,274001
5769,267177
5797,292435
5813,228910
5833,271746
5842,209753
5849,250195
5877,227426
5878,248856
5897,230398
5898,227427
5941,263288
5961,244924
5990,268761
6005,259504
6025,253435
6054,282513
6069,245758
6089,284795
6133,247302
6134,246586
6153,234297
6169,276378
6214,291698
6218,222854
6242,209058
6249,230361
6261,258711
6281,247228
6286,180763
6310,258813
6325,270208
6345,266441
6350,142529
6374,271819
6389,234264
6409,231177
6473,234258
6502,256537
6537,257210
6565,309262
6581,222800
6601,290873
6610,207461
6645,225882
6646,238919
6665,228133
6729,244945
6758,259585
6793,261056
6821,297791
6822,279478
6837,218201
6857,283241
6862,169302
6901,219753
6902,246557
6921,223499
6922,228203
7014,263402
7029,259482
7049,258009
7054,143286
7078,287870
7093,248801
7113,280194
7157,251897
7158,244282
7177,234287
7178,239702
7193,277906
7209,241794
7238,294750
7241,213574
7242,215965
7266,205999
7285,261764
7305,248003
7334,260336
7349,264085
7369,269496
7374,155531
7398,277933
7413,238854
7433,228889
7477,287807
7482,131822
7497,237310
7526,266485
7561,261807
7589,293978
7605,228929
7625,284750
7630,159348
7637,294665
7669,225108
7670,251923
7689,226609
7753,248772
7782,264938
7817,256465
7845,304679
7846,272596
7861,219733
7881,287829
7925,213634
7926,234320
7945,224272
7946,217482
7970,202158
7977,225024
8034,202148
8038,264149
8053,257193
8054,262668
8073,254179
8078,140218
8102,282524
8117,247277
8137,275605
8181,243481
8201,240425
8217,286318
8266,214434
8270,209069
8290,212107
8297,223486
8309,263293
8329,233468
8358,258800
8373,269426
8393,269480
8398,149403
8403,280763
8422,279457
8437,241161
8457,212822
8501,277079
8518,294763
8521,242666
8553,221192
8585,267158
8614,285596
8629,215920
8649,274820
8654,154007
8677,295460
8693,219774
8738,190705
8777,237303
8806,265725
8809,234167
8821,276307
8841,265649
8869,297798
8870,273366
8885,226617
8905,280165
8910,154758
8949,231239
8950,249616
8969,231937
